index,descriptors,area/point,core/prop,tags
f0804e56-35cf-4bbd-b7bd-bb1218f18ae5,cleaning service|cleaning company|cleaning agency|house cleaning service|home cleaning service|domestic cleaning|office cleaning service|commercial cleaning service|professional cleaners|cleaning contractor|janitorial service|building cleaning|residential cleaning service|maid service|cleaners,,core,craft=cleaning
2770f218-da93-4b00-bef4-9b33834becaf,tractor repair shop|farm equipment repair|agricultural machinery workshop|combine harvester mechanic|farm machinery service center|agricultural engines mechanic|tractor and harvester garage|farm tractor workshop|agricultural equipment mechanic|farm machinery repair shop,,core,craft=agricultural_engines
771aa588-a3cf-445d-8fd0-182b7d5a9c88,plasterer|plastering service|plastering company|plastering contractor|plaster workshop|stucco contractor|drywall and plaster service|wall plaster repair|ceiling plaster repair|plaster finishing service|rendering and plastering|building plaster specialist,,core,craft=plasterer
3de46b3e-7e22-44a2-a9f6-3cdf9ed1b382,scaffolding company|scaffolder|scaffolding contractor|scaffolding yard|scaffolding depot|scaffold rental|scaffolding hire|scaffolding workshop|scaffolding service|scaffold supplier|construction scaffolding company|industrial scaffolding company,,core,craft=scaffolder
04eb3e00-dcbc-4a61-b330-60c747b1c59a,carpet hanger|carpet rack|carpet beating frame|carpet beating rack|outdoor carpet hanger|carpet beater stand|carpet drying rack|courtyard carpet rack|apartment block carpet hanger|housing estate carpet hanger,,core,man_made=carpet_hanger
17788748-b0b2-4776-8456-66c6794a6602,conveyor belt|goods conveyor|industrial conveyor|factory conveyor belt|warehouse conveyor belt|baggage conveyor|cargo conveyor|roller conveyor|belt conveyor system|loading conveyor|sorting conveyor|material handling conveyor|production line conveyor|airport luggage conveyor|package conveyor,,core,man_made=goods_conveyor
ba93d09a-9454-4efe-9020-fee6b4102795,insect hotel|bug hotel|bee hotel|insect house|insect habitat structure|pollinator hotel|insect nesting box|bug house|wild bee hotel|insect tower|garden insect hotel|insect shelter|insect refuge|bee and bug hotel|insect conservation structure,,core,man_made=insect_hotel
0665f218-db5b-4779-878e-0d273e609e65,monitoring station|sensor station|measurement station|environmental monitoring station|air quality monitoring station|water level monitoring station|flood monitoring station|weather monitoring station|seismic monitoring station|earthquake monitoring station|traffic monitoring station|bicycle counter|pedestrian counter|automatic traffic counter|data collection station,,core,man_made=monitoring_station
51b62857-ceab-4a40-9f28-bd5028f26c60,footwear decontamination station|boot cleaning station|shoe cleaning station|biosecurity footwear station|boot wash station|footwear disinfection point|contamination control station|biosecurity boot wash|shoe decontamination point|footbath decontamination station|farm boot decontamination|lab footwear decontamination|industrial boot cleaning station|disease control boot wash|hazard decontamination footwear station,,core,man_made=footwear_decontamination
660a80db-81e4-4843-bb29-595b6b88b409,groyne|groin|coastal groyne|sea groyne|beach groyne|rock groyne|spur dyke|wing dam|river groyne|river training groyne|breakwater groyne|shore protection groyne|coastal erosion groyne|perpendicular coastal structure|groyne field,,core,man_made=groyne
23107e6e-c65d-46ec-8a7f-fe292d11b0aa,breakwater|sea wall|seawall|coastal breakwater|harbor breakwater|wave breaker|wave break structure|harbor wall|coastal defense wall|marina breakwater|port breakwater|stone breakwater|concrete breakwater|coastal protection structure,,core,man_made=breakwater
f468bc6c-c19d-4f85-b1d0-676ce5d51a63,gas flare|flare stack|oil and gas flare|industrial gas flare|refinery flare|flare tower|burning gas stack|flaring site|flare flame|petrochemical flare|oil field flare|gas burnoff stack|flare plume|plant flare|emergency gas flare,,core,man_made=flare
28aa554e-6911-4048-88c0-bad4bf8298fb,cairn|stone cairn|rock cairn|stone pile marker|trail cairn|mountain cairn|hiking cairn|summit cairn|stone waymarker|pile of stones|rock pile landmark|stone stack|navigation cairn|boundary cairn|memorial cairn,,core,man_made=cairn
a58ee85a-a337-4d1d-89ea-087dfdd66b95,milk churn stand|milk can stand|farm milk stand|creamery stand|milk collection stand|milk churn platform|rural milk stand|roadside milk stand|dairy milk can stand|old milk churn stand|farmyard milk stand|Millk vending machine,,core,man_made=milk_churn_stand
232f3ac3-e511-49e0-b6bf-382f9acc0f9c,mountain rescue base|mountain rescue station|mountain rescue team headquarters|alpine rescue base|alpine rescue station|search and rescue base|mountain search and rescue station|mountain emergency rescue|hiking rescue base|wilderness rescue station|ski patrol and mountain rescue|alpine emergency services|mountain EMS station|remote area rescue base|mountain rescue headquarters,,core,emergency=mountain_rescue
521f1026-e0d7-4aa8-845b-b6a923c0fdd0,disaster response center|disaster management center|emergency operations center|civil protection office|civil defense headquarters|emergency management agency|crisis management center|emergency coordination center|disaster control center|emergency command center|disaster relief operations base|civil protection command post|emergency planning office|civil defense bunker|disaster response station,,core,"emergency=disaster_response, emergency=mountain_rescue, emergency=water_rescue"
12a457f4-d907-46e0-818d-ae8522f84a19,tourist train|park train|tourist road train|road tourist train|dotto train|trackless tourist train|trackless road train|tschu tschu train|mini tourist train|sightseeing train|resort train|holiday train ride|tourist land train|theme park train ride,,core,attraction=train
1ac37ca8-450a-49d6-b81b-0d29b43c8333,log flume|log flume ride|log water ride|log chute ride|theme park log flume|amusement park log flume|water flume ride|log boat ride|flume ride|log flume attraction,,core,attraction=log_flume
eab9fc13-2b6e-4f45-a269-a19b140591e1,bumper cars|bumper car ride|dodgems|dodgem cars|autoscooter ride|amusement park bumper cars|fairground bumper cars|carnival bumper cars|theme park bumper cars|bumper car attraction|bumper car arena|bumper car track|dodgem car ride|funfair bumper cars|electric bumper cars,,core,attraction=bumper_car
15e8afc7-d685-4675-9dce-4e2b80115fdd,river rafting ride|river rapids ride|rafting simulator|whitewater rafting ride|theme park rafting ride|amusement park river rapids|water park river ride|log flume style rafting ride|circular raft water ride|raft ride attraction|rafting water attraction|whitewater rapids attraction,,core,attraction=river_rafting
ccbe26c6-0ada-4d92-9645-09bbc001688b,summer toboggan run|alpine slide|mountain coaster|summer bobsled track|luge track |downhill toboggan ride|alpine toboggan ride|mountain toboggan track|gravity coaster|dry toboggan run|tourist toboggan ride|summer sledding track,,core,attraction=summer_toboggan
b89ea346-b37f-4085-9852-d3f68cc6751b,water slide|waterslide|water flume|water chute|aqua slide|hydroslide|pool waterslide|water park slide|outdoor water slide|giant water slide|spiral water slide|tube water slide,,core,attraction=water_slide
154a2c8e-fc81-436d-8c73-29776557835e,carousel|merry go round|merry-go-round ride|horse carousel|flying horses ride|galloper ride|fairground carousel|theme park carousel|amusement ride carousel|children carousel|vintage carousel|classic carousel|park carousel|roundabout ride|fairground horses,,core,attraction=carousel
1d435ef5-e78d-4b7d-9b90-defec1713d7a,pirate ship ride|swinging pirate ship ride|viking ship ride|pendulum ship ride|theme park pirate ship|carnival pirate ship ride|amusement park pirate ship|fairground pirate ship|pirate boat ride (swinging)|pirate ship attraction|pirate ship amusement ride|pirate ship pendulum ride,,core,attraction=pirate_ship
9e663767-f5fb-4d68-88af-8064a2aa10c9,dark ride|indoor ride|ghost train ride|haunted house ride|indoor theme park ride|dark roller ride|spooky ride|horror ride|story ride attraction|indoor amusement ride|dark attraction|ghost ride|indoor funfair ride,,core,attraction=dark_ride
e5d0d75a-d171-4b20-9891-35282a17c83b,drop tower ride|free fall ride|big drop ride|vertical drop tower|amusement park drop tower|theme park drop tower|drop tower attraction|freefall tower ride|giant drop ride|tower drop ride,,core,attraction=drop_tower
0ee32d1d-4f3a-4208-a8ec-6734758328ec,swing carousel|chair swing ride|swing ride|flying swing ride|wave swinger ride|swing tower ride|spinning swing ride|hanging chair ride|amusement park swing ride|fairground swing carousel|carnival swing ride|theme park swing ride,,core,attraction=swing_carousel
6003ce1c-be81-4d51-9b0c-e93c0cc4f4e2,kiddie ride|children's ride|kids coin operated ride|coin op kiddie ride|mall kiddie ride|supermarket kiddie ride|kids mechanical ride|small children's amusement ride|kids ride-on machine|coin operated toy ride,,core,attraction=kiddie_ride
baa23e20-8056-43ea-bee9-562e97389a69,bungee jumping|bungy jumping|bungee jump platform|bungee jumping site|bungee jumping tower|bungee jump attraction|bungee jump bridge|bungee jump park|bungee jump location|bungee jump spot|bungee jump stunt|bungee rope jumping,,core,attraction=bungee_jumping
e2fd9bc6-6d98-4052-af34-52fd97c993f4,amusement ride|fairground ride|carnival ride|theme park ride|thrill ride|kid ride|ride attraction|park ride|funfair ride,,core,attraction=amusement_ride
f40596af-ceaf-4114-b759-96dd67585fe7,maze|hedge maze|labyrinth|garden maze|corn maze|outdoor maze|mirror maze|maze attraction|maze park|labyrinth walk|maze garden|family maze|tourist maze,,core,attraction=maze
315ff476-a5e8-42f1-82a6-00a118e501ab,big wheel|ferris wheel|giant wheel|observation wheel|ferris wheel ride|ferris ride,,core,attraction=big_wheel
8414bdff-77bc-4092-81fe-d8a29a268d8c,dead end|no exit street|cul de sac|road dead end|street with no outlet|road end point|closed end street|dead end lane|turnaround cul de sac|street terminus|end of the road|stub street|dead end residential street,,core,noexit=yes
e6254b50-7d68-4291-95e7-34bc9a04d892,lateral beacon|channel marker|channel beacon|navigation channel marker|river channel marker|port and starboard beacon|buoy style channel marker on pole|fixed lateral navigation mark|river navigation beacon|shipping lane marker|CEVNI lateral sign|maritime channel sign|waterway side marker,,core,seamark:type=beacon_lateral
04f4845e-afe7-4c7d-b1e5-3042aa0e8627,mooring|mooring buoy|boat mooring|ship mooring|yacht mooring|mooring post|mooring bollard|mooring pile|mooring dolphin|mooring point|mooring field|vessel tie up point|boat tie up buoy|anchorage mooring|harbor mooring,,core,seamark:type=mooring
53ce63cc-473e-4674-ad9a-773f4997cd38,isolated danger beacon|marine danger beacon|nautical danger marker|sea hazard beacon|navigation danger mark|isolated reef marker|offshore hazard marker|isolated rock beacon|IALA isolated danger mark|maritime warning beacon|shipping hazard marker|buoy or beacon marking isolated danger|danger mark at sea|navigation hazard sign|danger beacon light,,core,seamark:type=beacon_isolated_danger
b5c526a0-e826-41d2-853d-93a1b520a987,channel buoy|lateral buoy|navigation buoy|channel marker buoy|sea lane marker|port and starboard buoy|river navigation buoy|marine channel marker|buoy channel marker|shipping lane buoy,,core,seamark:type=buoy_lateral
fbdd4e56-f6be-4086-9960-f99c8d0f8c31,harbor channel marker|IALA lateral mark,,core,"seamark:type=beacon_lateral,seamark:type=buoy_lateral"
60a170ed-7ba0-44c4-92e8-44ba40e1355c,tidal channel|tidal creek|tidal waterway|salt marsh channel|coastal tidal channel|intertidal creek|marsh creek|tidal inlet channel|mangrove tidal channel|tidal drainage channel,,core,waterway=tidal_channel
9627aa80-78ba-4ede-91b5-5bd6b8405b5c,fish pass|fish ladder|fishway|fish passage|fish migration pass|eel pass|eel ladder|fish steps|river dam fish ladder|weir fish pass|fish bypass channel|fish siphon|fish migration structure|hydropower fish ladder|fish passage facility,,core,"waterway=fish_pass, water=fish_pass"
e23f966b-2844-49ae-95b2-b793b2c8e529,boat pump out station|marine toilet pump out|boat sewage dump station|boat toilet waste disposal|marine sanitary dump station|chemical toilet dump point|elsan point|boat blackwater disposal|yacht pumpout station|marina toilet waste dump|watercraft sewage disposal|rv and boat dump station|pump out dock|harbor pumpout facility|marine waste pumpout,,core,waterway=sanitary_dump_station
681b4f2c-b969-4009-b777-cee0518da014,climbing crag|rock climbing crag|outdoor climbing spot|outdoor rock climbing area|sport climbing crag|rock face for climbing|climbing cliff|rock wall for climbing|climbing sector|rock climbing location|crag with climbing routes|natural rock climbing site|climbing route|rock climbing route|sport climbing route|trad climbing route|climbing route start|rock climbing route start|mountain climbing route|outdoor climbing line|multipitch climbing route|rock face route|mountain face route|climbing trail,area,core,"climbing=crag, climbing=route, climbing=route_bottom, climbing=area, sport=climbing"
